,Unnamed: 0,month,trip_id,vehicle_id,started_at,ended_at,duration,start_location_name,end_location_name,user_id,trip_ledger_id
1666,1666,May,1690891,1594939,2019-05-27 21:09:00,2019-05-27 21:14:00,0:04:09,"1315 Central Ave NE, Albuquerque, NM 87106, USA","1419 Central Ave NE, Albuquerque, NM 87106, USA",36408119,1563122
1667,1667,May,1690927,1722402,2019-05-27 21:11:00,2019-05-27 21:34:00,0:22:20,"Rio Grande @ Mountain, Albuquerque, NM 87104, USA","200 N Plaza St NW, Albuquerque, NM 87104, USA",36115682,1563530
1668,1668,May,1690932,5677962,2019-05-27 21:12:00,2019-05-27 21:16:00,0:04:30,"423 4th St SW, Albuquerque, NM 87102, USA","205 Silver Ave SW, Albuquerque, NM 87102, USA",36384956,1563170
1669,1669,May,1690936,5107885,2019-05-27 21:12:00,2019-05-27 21:47:00,0:35:31,"1307 Central Ave NE, Albuquerque, NM 87106, USA","101 Cornell Dr SE, Albuquerque, NM 87106, USA",36406868,1563785
1670,1670,May,1690942,8825568,2019-05-27 21:12:00,2019-05-27 21:31:00,0:18:31,"1400 Central Ave SE, Albuquerque, NM 87106, USA","1400 Central Ave SE, Albuquerque, NM 87106, USA",35843746,1563470
1671,1671,May,1690946,7195745,2019-05-27 21:12:00,2019-05-27 21:15:00,0:03:11,"220 Gold Ave SW, Albuquerque, NM 87102, USA","230 6th St SW, Albuquerque, NM 87102, USA",36172893,1563153
1672,1672,May,1690990,1322681,2019-05-27 21:14:00,2019-05-27 21:48:00,0:33:33,"1315 Central Ave NE, Albuquerque, NM 87106, USA","101 Cornell Dr SE, Albuquerque, NM 87106, USA",36404631,1563802
1673,1673,May,1690998,7204925,2019-05-27 21:14:00,2019-05-27 21:55:00,0:41:05,"1708 Old Town Rd NW, Albuquerque, NM 87104, USA","1800 Mountain Rd NW, Albuquerque, NM 87104, USA",36409026,1563964
1674,1674,May,1691010,3213847,2019-05-27 21:15:00,2019-05-27 21:49:00,0:33:22,"3216 Silver Ave SE, Albuquerque, NM 87106, USA","3216 Silver Ave SE, Albuquerque, NM 87106, USA",36381174,1563818
1675,1675,May,1691037,8676330,2019-05-27 21:16:00,2019-05-27 21:21:00,0:04:40,"100 Silver Ave SW, Albuquerque, NM 87102, USA","420 Central Ave SW, Albuquerque, NM 87102, USA",36409735,1563276
1676,1676,May,1691048,4861127,2019-05-27 21:17:00,2019-05-27 22:00:00,0:43:05,"1400 Central Ave SE, Albuquerque, NM 87106, USA","1845 Illinois St NE, Albuquerque, NM 87110, USA",35563699,1564058
1677,1677,May,1691050,2323369,2019-05-27 21:17:00,2019-05-27 21:59:00,0:42:14,"1315 Central Ave NE, Albuquerque, NM 87106, USA","1841 Illinois St NE, Albuquerque, NM 87110, USA",36096259,1564040
1678,1678,May,1691067,1564954,2019-05-27 21:18:00,2019-05-27 21:20:00,0:01:57,"311 Central Ave NW, Albuquerque, NM 87102, USA","311 Central Ave NW, Albuquerque, NM 87102, USA",36410957,1563246
